Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
834,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,18-Mar-19
835,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,700,600,16-Mar-19
836,Bangalore,Kanakapura,Tomato,Tomato,FAQ,500,700,600,15-Mar-19
837,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,700,600,14-Mar-19
838,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,13-Mar-19
839,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,11-Mar-19
840,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,08-Mar-19
841,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,06-Mar-19
842,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,05-Mar-19
843,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,02-Mar-19
844,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,27-Feb-19
845,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,25-Feb-19
846,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,800,700,23-Feb-19
847,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,800,600,22-Feb-19
848,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,21-Feb-19
849,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,20-Feb-19
850,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,850,700,16-Feb-19
851,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,15-Feb-19
852,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,900,800,14-Feb-19
853,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,13-Feb-19
854,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,12-Feb-19
855,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,31-Dec-19
856,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,30-Dec-19
857,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,28-Dec-19
858,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,27-Dec-19
859,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,26-Dec-19
860,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,24-Dec-19
861,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,23-Dec-19
862,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,21-Dec-19
863,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,20-Dec-19
864,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1200,19-Dec-19
865,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,18-Dec-19
866,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,17-Dec-19
867,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,16-Dec-19
868,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1800,14-Dec-19
869,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,13-Dec-19
870,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,12-Dec-19
871,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,11-Dec-19
872,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,10-Dec-19
873,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,09-Dec-19
874,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,1800,1700,07-Dec-19
875,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,06-Dec-19
876,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1700,05-Dec-19
877,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,04-Dec-19
878,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,03-Dec-19
879,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1700,02-Dec-19
880,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1700,30-Nov-19
881,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1900,2200,2000,29-Nov-19
882,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,28-Nov-19
883,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,27-Nov-19
884,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1700,2000,1850,26-Nov-19
885,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,25-Nov-19
886,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1900,2100,2000,23-Nov-19
887,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1900,2100,2000,22-Nov-19
888,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,21-Nov-19
889,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,20-Nov-19
890,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,19-Nov-19
891,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,18-Nov-19
892,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,16-Nov-19
893,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,15-Nov-19
894,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,14-Nov-19
895,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,13-Nov-19
896,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,12-Nov-19
897,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,11-Nov-19
898,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,09-Nov-19
899,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2300,2150,08-Nov-19
900,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,07-Nov-19
901,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,06-Nov-19
902,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,05-Nov-19
903,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,04-Nov-19
904,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2300,2150,02-Nov-19
905,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,01-Nov-19
906,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,31-Oct-19
907,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2400,2600,2500,30-Oct-19
908,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,29-Oct-19
909,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,28-Oct-19
910,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2400,2600,2500,26-Oct-19
911,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2300,2150,25-Oct-19
912,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,24-Oct-19
913,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,23-Oct-19
914,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,22-Oct-19
915,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,21-Oct-19
916,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,19-Oct-19
917,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1900,2100,2000,18-Oct-19
918,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,17-Oct-19
919,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,16-Oct-19
920,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,15-Oct-19
921,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,14-Oct-19
922,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,13-Oct-19
923,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,12-Oct-19
924,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1800,1600,11-Oct-19
925,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,10-Oct-19
926,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,09-Oct-19
927,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,1800,1700,08-Oct-19
928,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,05-Oct-19
929,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,04-Oct-19
930,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,03-Oct-19
931,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,02-Oct-19
932,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,01-Oct-19
933,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,30-Sep-19
934,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,28-Sep-19
935,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,27-Sep-19
936,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,26-Sep-19
937,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1500,1350,25-Sep-19
938,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,24-Sep-19
939,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,23-Sep-19
940,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,21-Sep-19
941,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,20-Sep-19
942,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,19-Sep-19
943,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,18-Sep-19
944,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,17-Sep-19
945,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,16-Sep-19
946,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,14-Sep-19
947,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,13-Sep-19
948,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,12-Sep-19
949,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,11-Sep-19
950,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,10-Sep-19
951,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,09-Sep-19
952,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,07-Sep-19
953,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,06-Sep-19
954,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,05-Sep-19
955,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,04-Sep-19
956,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,03-Sep-19
957,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,31-Aug-19
958,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,30-Aug-19
959,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,29-Aug-19
960,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,1000,800,28-Aug-19
961,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,27-Aug-19
962,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,26-Aug-19
963,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,24-Aug-19
964,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,850,23-Aug-19
965,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,22-Aug-19
966,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,21-Aug-19
967,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,20-Aug-19
968,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,19-Aug-19
969,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,17-Aug-19
970,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,16-Aug-19
971,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,14000,900,15-Aug-19
972,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,14-Aug-19
973,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,13-Aug-19
974,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,12-Aug-19
975,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1150,10-Aug-19
976,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,09-Aug-19
977,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,08-Aug-19
978,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,07-Aug-19
979,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,06-Aug-19
980,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,05-Aug-19
981,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1800,1600,03-Aug-19
982,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,02-Aug-19
983,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,01-Aug-19
984,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,31-Jul-19
985,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,30-Jul-19
986,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,29-Jul-19
987,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,27-Jul-19
988,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,26-Jul-19
989,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,1800,1700,25-Jul-19
990,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,24-Jul-19
991,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,23-Jul-19
992,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2400,2200,22-Jul-19
993,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2700,2600,20-Jul-19
994,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2800,2650,19-Jul-19
995,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,18-Jul-19
996,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2900,3100,3000,17-Jul-19
997,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,16-Jul-19
998,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,15-Jul-19
999,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,26-Jun-19
1000,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2400,2800,2600,25-Jun-19
1001,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,24-Jun-19
1002,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,22-Jun-19
1003,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,21-Jun-19
1004,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,20-Jun-19
1005,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,19-Jun-19
1006,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2600,3000,2800,18-Jun-19
1007,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,17-Jun-19
1008,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,15-Jun-19
1009,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,14-Jun-19
1010,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,13-Jun-19
1011,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,12-Jun-19
1012,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,11-Jun-19
1013,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4000,3750,10-Jun-19
1014,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,08-Jun-19
1015,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,07-Jun-19
1016,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2600,3000,2800,06-Jun-19
1017,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,05-Jun-19
1018,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,3700,3600,04-Jun-19
1019,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,4500,4250,03-Jun-19
1020,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4100,4500,4300,02-Jun-19
1021,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,4500,4250,01-Jun-19
1022,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,4500,4250,31-May-19
1023,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4800,5000,4900,30-May-19
1024,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,4500,4250,29-May-19
1025,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,28-May-19
1026,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4000,3750,27-May-19
1027,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3100,3500,3300,25-May-19
1028,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3600,4000,3800,24-May-19
1029,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4500,4000,23-May-19
1030,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4000,3750,22-May-19
1031,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,21-May-19
1032,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3800,4000,3900,20-May-19
1033,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3100,3500,3300,18-May-19
1034,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3400,3600,3500,17-May-19
1035,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,16-May-19
1036,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,15-May-19
1037,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,14-May-19
1038,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,13-May-19
1039,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2600,3000,2800,11-May-19
1040,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,10-May-19
1041,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,09-May-19
1042,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,08-May-19
1043,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,07-May-19
1044,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3400,3800,3600,06-May-19
1045,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,04-May-19
1046,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3300,3700,3500,03-May-19
1047,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,02-May-19
1048,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2600,3000,2800,01-May-19
1049,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,30-Apr-19
1050,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,29-Apr-19
1051,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,27-Apr-19
1052,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,26-Apr-19
1053,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,25-Apr-19
1054,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,24-Apr-19
1055,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2600,2800,2700,23-Apr-19
1056,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,22-Apr-19
1057,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,20-Apr-19
1058,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,19-Apr-19
1059,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,17-Apr-19
1060,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,16-Apr-19
1061,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,15-Apr-19
1062,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,13-Apr-19
1063,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,12-Apr-19
1064,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,11-Apr-19
1065,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,10-Apr-19
1066,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,09-Apr-19
1067,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2300,2500,2400,08-Apr-19
1068,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,06-Apr-19
1069,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1900,2100,2000,05-Apr-19
1070,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,04-Apr-19
1071,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,03-Apr-19
1072,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,02-Apr-19
1073,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,01-Apr-19
1074,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1050,1250,1150,30-Mar-19
1075,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,29-Mar-19
1076,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,28-Mar-19
1077,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,27-Mar-19
1078,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,26-Mar-19
1079,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,25-Mar-19
1080,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,23-Mar-19
1081,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,22-Mar-19
1082,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1100,1300,1200,21-Mar-19
1083,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,20-Mar-19
1084,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1100,1300,1200,19-Mar-19
1085,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,18-Mar-19
1086,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,16-Mar-19
1087,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1100,1050,15-Mar-19
1088,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,14-Mar-19
1089,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,13-Mar-19
1090,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,12-Mar-19
1091,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,11-Mar-19
1092,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,850,09-Mar-19
1093,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,08-Mar-19
1094,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,07-Mar-19
1095,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,06-Mar-19
1096,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,05-Mar-19
1097,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,04-Mar-19
1098,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,02-Mar-19
1099,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1200,1000,01-Mar-19
1100,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,28-Feb-19
1101,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,27-Feb-19
1102,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,850,26-Feb-19
1103,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,25-Feb-19
1104,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,23-Feb-19
1105,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,22-Feb-19
1106,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,21-Feb-19
1107,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,1000,850,20-Feb-19
1108,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,19-Feb-19
1109,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,18-Feb-19
1110,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,16-Feb-19
1111,Bangalore,Ramanagara,Tomato,Tomato,FAQ,700,900,800,15-Feb-19
1112,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,14-Feb-19
1113,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,13-Feb-19
1114,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,12-Feb-19
1115,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,11-Feb-19
1116,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,09-Feb-19
1117,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,08-Feb-19
1118,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,07-Feb-19
1119,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1100,1300,1200,06-Feb-19
1120,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,05-Feb-19
1121,Bangalore,Ramanagara,Tomato,Tomato,FAQ,600,800,700,04-Feb-19
1122,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1000,900,02-Feb-19
1123,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,01-Feb-19
1124,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,31-Jan-19
1125,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,30-Jan-19
1126,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,29-Jan-19
1127,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,1800,1700,28-Jan-19
1128,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,26-Jan-19
1129,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,25-Jan-19
1130,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2000,1900,24-Jan-19
1131,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,23-Jan-19
